"","SITE","DATE","PEN_ID","PEN_PLOT","REP","PLOT_ID","ZONE","Depth","PR","TILLAGE_DEPTH","TRAFFIC_CONTROL","TYRE_PRESSURE","TILLAGE_NUM","BLOCK","TRAFFIC.by.zone","TC","Layer"
"1052","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",12,1.5,"Z","CTF",NA,1,1,0,"LT","3"
"1053","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",13,1.6,"Z","CTF",NA,1,1,0,"LT","3"
"1054","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",14,1.6,"Z","CTF",NA,1,1,0,"LT","3"
"1055","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",15,1.5,"Z","CTF",NA,1,1,0,"LT","3"
"1056","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",16,1.8,"Z","CTF",NA,1,1,0,"LT","4"
"1057","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",17,2,"Z","CTF",NA,1,1,0,"LT","4"
"1058","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",18,2,"Z","CTF",NA,1,1,0,"LT","4"
"1059","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",19,2,"Z","CTF",NA,1,1,0,"LT","4"
"1060","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",20,2,"Z","CTF",NA,1,1,0,"LT","4"
"1061","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",21,2,"Z","CTF",NA,1,1,0,"LT","5"
"1062","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",22,2,"Z","CTF",NA,1,1,0,"LT","5"
"1063","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",23,1.5,"Z","CTF",NA,1,1,0,"LT","5"
"1064","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",24,1.5,"Z","CTF",NA,1,1,0,"LT","5"
"1065","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",25,1.9,"Z","CTF",NA,1,1,0,"LT","5"
"1066","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",26,1.9,"Z","CTF",NA,1,1,0,"LT","6"
"1067","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",27,1.9,"Z","CTF",NA,1,1,0,"LT","6"
"1068","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",28,1.9,"Z","CTF",NA,1,1,0,"LT","6"
"1069","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",29,1.9,"Z","CTF",NA,1,1,0,"LT","6"
"1070","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",30,2.3,"Z","CTF",NA,1,1,0,"LT","6"
"1071","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",31,2.3,"Z","CTF",NA,1,1,0,"LT","7"
"1072","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",32,2.5,"Z","CTF",NA,1,1,0,"LT","7"
"1073","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",33,2.7,"Z","CTF",NA,1,1,0,"LT","7"
"1074","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",34,2.7,"Z","CTF",NA,1,1,0,"LT","7"
"1075","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",35,2.7,"Z","CTF",NA,1,1,0,"LT","7"
"1076","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",36,2.7,"Z","CTF",NA,1,1,0,"LT","8"
"1077","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",37,3.4,"Z","CTF",NA,1,1,0,"LT","8"
"1078","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",38,3.3,"Z","CTF",NA,1,1,0,"LT","8"
"1079","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",39,3.5,"Z","CTF",NA,1,1,0,"LT","8"
"1080","LM","16/10/2020","PLOT-006.2	N00",6,2,3,"C",40,3.7,"Z","CTF",NA,1,1,0,"LT","8"
"1081","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",1,0.6,"Z","CTF",NA,1,1,0,"LT","1"
"1082","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",2,0.6,"Z","CTF",NA,1,1,0,"LT","1"
"1083","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",3,0.6,"Z","CTF",NA,1,1,0,"LT","1"
"1084","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",4,0.6,"Z","CTF",NA,1,1,0,"LT","1"
"1085","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",5,0.7,"Z","CTF",NA,1,1,0,"LT","1"
"1086","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",6,0.7,"Z","CTF",NA,1,1,0,"LT","2"
"1087","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",7,0.8,"Z","CTF",NA,1,1,0,"LT","2"
"1088","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",8,0.8,"Z","CTF",NA,1,1,0,"LT","2"
"1089","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",9,0.9,"Z","CTF",NA,1,1,0,"LT","2"
"1090","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",10,1.1,"Z","CTF",NA,1,1,0,"LT","2"
"1091","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",11,1.1,"Z","CTF",NA,1,1,0,"LT","3"
"1092","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",12,1.1,"Z","CTF",NA,1,1,0,"LT","3"
"1093","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",13,1.2,"Z","CTF",NA,1,1,0,"LT","3"
"1094","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",14,1.3,"Z","CTF",NA,1,1,0,"LT","3"
"1095","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",15,1.3,"Z","CTF",NA,1,1,0,"LT","3"
"1096","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",16,1.3,"Z","CTF",NA,1,1,0,"LT","4"
"1097","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",17,1.4,"Z","CTF",NA,1,1,0,"LT","4"
"1098","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",18,1.4,"Z","CTF",NA,1,1,0,"LT","4"
"1099","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",19,1.4,"Z","CTF",NA,1,1,0,"LT","4"
"1100","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",20,2.1,"Z","CTF",NA,1,1,0,"LT","4"
"1101","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",21,3.2,"Z","CTF",NA,1,1,0,"LT","5"
"1102","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",22,3.5,"Z","CTF",NA,1,1,0,"LT","5"
"1103","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",23,3.5,"Z","CTF",NA,1,1,0,"LT","5"
"1104","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",24,1.9,"Z","CTF",NA,1,1,0,"LT","5"
"1105","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",25,1.9,"Z","CTF",NA,1,1,0,"LT","5"
"1106","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",26,1.9,"Z","CTF",NA,1,1,0,"LT","6"
"1107","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",27,1.9,"Z","CTF",NA,1,1,0,"LT","6"
"1108","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",28,1.9,"Z","CTF",NA,1,1,0,"LT","6"
"1109","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",29,1.9,"Z","CTF",NA,1,1,0,"LT","6"
"1110","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",30,1.9,"Z","CTF",NA,1,1,0,"LT","6"
"1111","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",31,1.9,"Z","CTF",NA,1,1,0,"LT","7"
"1112","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",32,1.9,"Z","CTF",NA,1,1,0,"LT","7"
"1113","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",33,1.9,"Z","CTF",NA,1,1,0,"LT","7"
"1114","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",34,1.9,"Z","CTF",NA,1,1,0,"LT","7"
"1115","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",35,2,"Z","CTF",NA,1,1,0,"LT","7"
"1116","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",36,2.4,"Z","CTF",NA,1,1,0,"LT","8"
"1117","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",37,2.5,"Z","CTF",NA,1,1,0,"LT","8"
"1118","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",38,2.5,"Z","CTF",NA,1,1,0,"LT","8"
"1119","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",39,2.7,"Z","CTF",NA,1,1,0,"LT","8"
"1120","LM","16/10/2020","PLOT-006.3	N00",6,3,3,"C",40,3.2,"Z","CTF",NA,1,1,0,"LT","8"
"1121","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",1,0.6,"Z","CTF",NA,1,1,0,"LT","1"
"1122","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",2,0.6,"Z","CTF",NA,1,1,0,"LT","1"
"1123","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",3,0.6,"Z","CTF",NA,1,1,0,"LT","1"
"1124","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",4,0.7,"Z","CTF",NA,1,1,0,"LT","1"
"1125","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",5,0.7,"Z","CTF",NA,1,1,0,"LT","1"
"1126","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",6,0.7,"Z","CTF",NA,1,1,0,"LT","2"
"1127","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",7,0.7,"Z","CTF",NA,1,1,0,"LT","2"
"1128","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",8,0.8,"Z","CTF",NA,1,1,0,"LT","2"
"1129","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",9,1.4,"Z","CTF",NA,1,1,0,"LT","2"
"1130","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",10,1.6,"Z","CTF",NA,1,1,0,"LT","2"
"1131","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",11,1.6,"Z","CTF",NA,1,1,0,"LT","3"
"1132","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",12,1.5,"Z","CTF",NA,1,1,0,"LT","3"
"1133","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",13,1.5,"Z","CTF",NA,1,1,0,"LT","3"
"1134","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",14,1.5,"Z","CTF",NA,1,1,0,"LT","3"
"1135","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",15,1.6,"Z","CTF",NA,1,1,0,"LT","3"
"1136","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",16,1.5,"Z","CTF",NA,1,1,0,"LT","4"
"1137","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",17,1.5,"Z","CTF",NA,1,1,0,"LT","4"
"1138","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",18,1.6,"Z","CTF",NA,1,1,0,"LT","4"
"1139","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",19,1.5,"Z","CTF",NA,1,1,0,"LT","4"
"1140","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",20,1.5,"Z","CTF",NA,1,1,0,"LT","4"
"1141","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",21,2.6,"Z","CTF",NA,1,1,0,"LT","5"
"1142","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",22,2.6,"Z","CTF",NA,1,1,0,"LT","5"
"1143","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",23,2.5,"Z","CTF",NA,1,1,0,"LT","5"
"1144","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",24,2.5,"Z","CTF",NA,1,1,0,"LT","5"
"1145","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",25,2.5,"Z","CTF",NA,1,1,0,"LT","5"
"1146","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",26,2.5,"Z","CTF",NA,1,1,0,"LT","6"
"1147","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",27,1.6,"Z","CTF",NA,1,1,0,"LT","6"
"1148","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",28,1.6,"Z","CTF",NA,1,1,0,"LT","6"
"1149","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",29,1.6,"Z","CTF",NA,1,1,0,"LT","6"
"1150","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",30,1.6,"Z","CTF",NA,1,1,0,"LT","6"
"1151","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",31,1.7,"Z","CTF",NA,1,1,0,"LT","7"
"1152","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",32,1.6,"Z","CTF",NA,1,1,0,"LT","7"
"1153","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",33,1.6,"Z","CTF",NA,1,1,0,"LT","7"
"1154","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",34,1.7,"Z","CTF",NA,1,1,0,"LT","7"
"1155","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",35,1.7,"Z","CTF",NA,1,1,0,"LT","7"
"1156","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",36,2,"Z","CTF",NA,1,1,0,"LT","8"
"1157","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",37,2.7,"Z","CTF",NA,1,1,0,"LT","8"
"1158","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",38,3.6,"Z","CTF",NA,1,1,0,"LT","8"
"1159","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",39,3.4,"Z","CTF",NA,1,1,0,"LT","8"
"1160","LM","16/10/2020","PLOT-006.4	N00",6,4,3,"C",40,3.4,"Z","CTF",NA,1,1,0,"LT","8"
"1161","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",1,0.6,"Z","CTF",NA,1,1,0,"LT","1"
"1162","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",2,0.7,"Z","CTF",NA,1,1,0,"LT","1"
"1163","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",3,0.7,"Z","CTF",NA,1,1,0,"LT","1"
"1164","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",4,0.7,"Z","CTF",NA,1,1,0,"LT","1"
"1165","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",5,0.8,"Z","CTF",NA,1,1,0,"LT","1"
"1166","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",6,0.8,"Z","CTF",NA,1,1,0,"LT","2"
"1167","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",7,0.7,"Z","CTF",NA,1,1,0,"LT","2"
"1168","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",8,1,"Z","CTF",NA,1,1,0,"LT","2"
"1169","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",9,1,"Z","CTF",NA,1,1,0,"LT","2"
"1170","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",10,0.9,"Z","CTF",NA,1,1,0,"LT","2"
"1171","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",11,0.9,"Z","CTF",NA,1,1,0,"LT","3"
"1172","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",12,0.9,"Z","CTF",NA,1,1,0,"LT","3"
"1173","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",13,1.1,"Z","CTF",NA,1,1,0,"LT","3"
"1174","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",14,1.6,"Z","CTF",NA,1,1,0,"LT","3"
"1175","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",15,2.6,"Z","CTF",NA,1,1,0,"LT","3"
"1176","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",16,2.6,"Z","CTF",NA,1,1,0,"LT","4"
"1177","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",17,2.6,"Z","CTF",NA,1,1,0,"LT","4"
"1178","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",18,1.9,"Z","CTF",NA,1,1,0,"LT","4"
"1179","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",19,1.9,"Z","CTF",NA,1,1,0,"LT","4"
"1180","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",20,1.9,"Z","CTF",NA,1,1,0,"LT","4"
"1181","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",21,1.9,"Z","CTF",NA,1,1,0,"LT","5"
"1182","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",22,1.9,"Z","CTF",NA,1,1,0,"LT","5"
"1183","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",23,1.4,"Z","CTF",NA,1,1,0,"LT","5"
"1184","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",24,1.4,"Z","CTF",NA,1,1,0,"LT","5"
"1185","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",25,1.3,"Z","CTF",NA,1,1,0,"LT","5"
"1186","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",26,1.3,"Z","CTF",NA,1,1,0,"LT","6"
"1187","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",27,1.4,"Z","CTF",NA,1,1,0,"LT","6"
"1188","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",28,1.1,"Z","CTF",NA,1,1,0,"LT","6"
"1189","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",29,2.6,"Z","CTF",NA,1,1,0,"LT","6"
"1190","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",30,3.3,"Z","CTF",NA,1,1,0,"LT","6"
"1191","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",31,3.8,"Z","CTF",NA,1,1,0,"LT","7"
"1192","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",32,3.8,"Z","CTF",NA,1,1,0,"LT","7"
"1193","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",33,4,"Z","CTF",NA,1,1,0,"LT","7"
"1194","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",34,4,"Z","CTF",NA,1,1,0,"LT","7"
"1195","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",35,3.2,"Z","CTF",NA,1,1,0,"LT","7"
"1196","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",36,3.2,"Z","CTF",NA,1,1,0,"LT","8"
"1197","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",37,3.2,"Z","CTF",NA,1,1,0,"LT","8"
"1198","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",38,3.2,"Z","CTF",NA,1,1,0,"LT","8"
"1199","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",39,2.6,"Z","CTF",NA,1,1,0,"LT","8"
"1200","LM","16/10/2020","PLOT-006.5	N00",6,5,3,"C",40,2.9,"Z","CTF",NA,1,1,0,"LT","8"
"1201","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",1,0.6,"D","CTF","L",3,1,3,NA,"1"
"1202","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",2,0.8,"D","CTF","L",3,1,3,NA,"1"
"1203","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",3,0.9,"D","CTF","L",3,1,3,NA,"1"
"1204","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",4,1.2,"D","CTF","L",3,1,3,NA,"1"
"1205","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",5,1.2,"D","CTF","L",3,1,3,NA,"1"
"1206","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",6,1.4,"D","CTF","L",3,1,3,NA,"2"
"1207","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",7,2.5,"D","CTF","L",3,1,3,NA,"2"
"1208","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",8,2.5,"D","CTF","L",3,1,3,NA,"2"
"1209","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",9,2.5,"D","CTF","L",3,1,3,NA,"2"
"1210","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",10,2.5,"D","CTF","L",3,1,3,NA,"2"
"1211","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",11,2,"D","CTF","L",3,1,3,NA,"3"
"1212","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",12,2,"D","CTF","L",3,1,3,NA,"3"
"1213","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",13,2,"D","CTF","L",3,1,3,NA,"3"
"1214","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",14,2,"D","CTF","L",3,1,3,NA,"3"
"1215","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",15,1.7,"D","CTF","L",3,1,3,NA,"3"
"1216","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",16,1.8,"D","CTF","L",3,1,3,NA,"4"
"1217","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",17,1.9,"D","CTF","L",3,1,3,NA,"4"
"1218","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",18,2,"D","CTF","L",3,1,3,NA,"4"
"1219","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",19,2,"D","CTF","L",3,1,3,NA,"4"
"1220","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",20,2,"D","CTF","L",3,1,3,NA,"4"
"1221","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",21,2,"D","CTF","L",3,1,3,NA,"5"
"1222","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",22,2,"D","CTF","L",3,1,3,NA,"5"
"1223","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",23,2.1,"D","CTF","L",3,1,3,NA,"5"
"1224","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",24,2.1,"D","CTF","L",3,1,3,NA,"5"
"1225","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",25,2.2,"D","CTF","L",3,1,3,NA,"5"
"1226","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",26,2.2,"D","CTF","L",3,1,3,NA,"6"
"1227","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",27,2.5,"D","CTF","L",3,1,3,NA,"6"
"1228","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",28,2.5,"D","CTF","L",3,1,3,NA,"6"
"1229","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",29,2.8,"D","CTF","L",3,1,3,NA,"6"
"1230","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",30,2.9,"D","CTF","L",3,1,3,NA,"6"
"1231","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",31,3.1,"D","CTF","L",3,1,3,NA,"7"
"1232","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",32,3.3,"D","CTF","L",3,1,3,NA,"7"
"1233","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",33,3.3,"D","CTF","L",3,1,3,NA,"7"
"1234","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",34,3.3,"D","CTF","L",3,1,3,NA,"7"
"1235","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",35,3.4,"D","CTF","L",3,1,3,NA,"7"
"1236","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",36,3.4,"D","CTF","L",3,1,3,NA,"8"
"1237","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",37,3.4,"D","CTF","L",3,1,3,NA,"8"
"1238","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",38,3.6,"D","CTF","L",3,1,3,NA,"8"
"1239","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",39,3.2,"D","CTF","L",3,1,3,NA,"8"
"1240","LM","16/10/2020","PLOT-007.1	N00",7,1,4,"W",40,3.2,"D","CTF","L",3,1,3,NA,"8"
"1241","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",1,0.6,"D","CTF","L",3,1,3,NA,"1"
"1242","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",2,0.6,"D","CTF","L",3,1,3,NA,"1"
"1243","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",3,0.6,"D","CTF","L",3,1,3,NA,"1"
"1244","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",4,0.8,"D","CTF","L",3,1,3,NA,"1"
"1245","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",5,0.9,"D","CTF","L",3,1,3,NA,"1"
"1246","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",6,0.9,"D","CTF","L",3,1,3,NA,"2"
"1247","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",7,0.9,"D","CTF","L",3,1,3,NA,"2"
"1248","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",8,0.9,"D","CTF","L",3,1,3,NA,"2"
"1249","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",9,0.9,"D","CTF","L",3,1,3,NA,"2"
"1250","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",10,1,"D","CTF","L",3,1,3,NA,"2"
"1251","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",11,1.1,"D","CTF","L",3,1,3,NA,"3"
"1252","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",12,1.2,"D","CTF","L",3,1,3,NA,"3"
"1253","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",13,1.2,"D","CTF","L",3,1,3,NA,"3"
"1254","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",14,1.2,"D","CTF","L",3,1,3,NA,"3"
"1255","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",15,1.2,"D","CTF","L",3,1,3,NA,"3"
"1256","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",16,1.2,"D","CTF","L",3,1,3,NA,"4"
"1257","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",17,1.2,"D","CTF","L",3,1,3,NA,"4"
"1258","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",18,1.2,"D","CTF","L",3,1,3,NA,"4"
"1259","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",19,1.2,"D","CTF","L",3,1,3,NA,"4"
"1260","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",20,1.2,"D","CTF","L",3,1,3,NA,"4"
"1261","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",21,1.3,"D","CTF","L",3,1,3,NA,"5"
"1262","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",22,1.3,"D","CTF","L",3,1,3,NA,"5"
"1263","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",23,1.3,"D","CTF","L",3,1,3,NA,"5"
"1264","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",24,1.3,"D","CTF","L",3,1,3,NA,"5"
"1265","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",25,1.6,"D","CTF","L",3,1,3,NA,"5"
"1266","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",26,2.1,"D","CTF","L",3,1,3,NA,"6"
"1267","LM","16/10/2020","PLOT-007.2	N00",7,2,4,"W",27,2.2,"D","CTF","L",3,1,3,NA,"6"
